latitude,logitude
-12.2479242,-38.7483036
-15.0390482,-41.9337904
-13.8255135,-44.4615806
-10.2847965,-37.9271632
-13.3425542,-44.6357227
-12.0326244,-44.2612324
-13.3597899,-39.8140815
-11.5115448,-38.1499416
-12.2335655,-44.4166472
-12.6718837,-39.1039317
-8.9916568,-39.905835
-14.4325021,-39.9037702
-12.607742,-38.312611
-13.7596527,-41.7724948
-12.9060255,-39.1919895
-12.9450658,-39.52127960000001
-15.5329871,-40.9103203
-11.9445076,-38.082927
-11.7956851,-37.9447996
-10.5078999,-39.0147815
-16.3751025,-39.5881125
-10.595978,-38.2104077
-14.2102894,-44.2818414
-12.2535848,-38.9600762
-10.7414503,-40.1330755
-14.986926,-39.9226089
-14.8584223,-39.6565815
-11.0409344,-45.1899068
-13.7453289,-39.4861642
-11.4720623,-39.7833935
-11.4286024,-42.5049804
-9.3411817,-38.2531454
-14.3255611,-39.4672197
-12.6012584,-39.0411017
-14.5486904,-41.9387629
-14.2193381,-42.7796907
-16.5857515,-39.7843744
-10.6764438,-38.28179129999999
-12.7652624,-40.2115958
-14.2720463,-42.257938
-14.8658723,-39.5903556
-13.4136556,-41.284438
-14.8422002,-39.9874432
-11.6425807,-42.0121277
-12.8796751,-42.4846842
-12.650276,-40.9340509
-14.161381,-39.3683973
-17.6870147,-40.1064195
-14.0670354,-39.6400073
-12.6488338,-42.2170492
-11.5472392,-41.9773601
-12.1817335,-43.2171334
-11.7435396,-39.1908851
-13.7719037,-42.7160132
-13.8205223,-39.1423064
-14.7564225,-40.08968
-14.7981287,-39.0346984
-11.7868374,-38.3525212
-12.3158402,-39.3069709
-14.1349111,-39.7385685
-12.1572643,-39.739333
-11.8207163,-42.61084899999999
-13.2518051,-40.08494950000001
-13.2906343,-40.9598456
-12.2472472,-41.61734
-12.0459549,-38.7659919
-11.3022176,-41.8476563
-16.5720414,-39.55957009999999
-12.5308131,-40.3083718
-14.7924167,-39.2820788
-14.2801238,-38.9946356
-12.9810717,-40.9654076
-14.163659,-40.0052526
-14.2868431,-39.8456117
-16.0880967,-39.6164256
-11.0114902,-42.3990488
-15.1425938,-39.724708
-14.6749069,-39.37662040000001
-17.0346471,-39.532573
-13.7795966,-39.683827
-15.2439107,-40.6198319
-12.2600624,-38.0375588
-17.1658361,-40.3303638
-12.9001969,-38.6730655
-14.8960356,-39.4235508
-15.9692512,-39.53212389999999
-15.252267,-40.2561995
-11.3116439,-38.220751
-14.4214555,-39.5673704
-13.4463398,-39.9381323
-15.6541211,-40.0606659
-12.7079538,-39.6966646
-13.5348781,-40.1504317
-10.6902308,-39.8556974
-15.1164355,-40.0639725
-13.8122919,-41.2989203
-13.7352913,-39.1464519
-14.4115296,-43.55247
-13.6234478,-44.4667565
-14.8443302,-42.43212550000001
-11.1791082,-40.5152347
-13.5281974,-39.9695429
-10.257993,-40.1945297
-13.1148393,-38.8929554
-11.5640738,-37.7833306
-13.8590592,-40.0837763
-10.0760643,-38.3471119
-13.2583796,-39.5679864
-14.0168531,-39.8887886
-11.3490643,-41.6552209
-9.4312697,-40.5078709
-16.8436634,-40.1595188
-11.0466503,-41.9684298
-15.1880899,-39.4940986
-13.5157625,-41.5923028
-13.65659,-40.2122737
-14.0349869,-42.1426758
-13.1816372,-39.42254399999999
-17.6126575,-40.3455386
-12.3554936,-40.9045057
-13.4743706,-40.2207337
-11.7936083,-38.8835584
-11.3825747,-41.8292537
-12.8857737,-38.3185595
-12.5623255,-41.3886026
-14.6825242,-42.5050773
-13.6421285,-41.84116
-12.0806624,-45.7786578
-12.1387293,-40.3589856
-15.5627684,-40.424096
-13.0174655,-42.6867502
-9.1674021,-39.0599008
-12.743983,-38.6167928
-14.6623991,-41.4918431
-15.6192804,-40.2645392
-11.7125875,-40.1513256
-14.3382912,-43.7704136
-14.3855149,-41.8778584
-14.1468726,-40.2439103
-10.7203864,-44.0363793
-13.4381088,-40.4335844
-12.777364,-38.9173648
-14.1039544,-39.0153007
-13.0043297,-40.5318306
-15.5655041,-39.302564
-12.5321828,-38.2960419
-13.9095121,-42.8429999
-17.3704585,-40.2243362
-11.4287018,-40.5947958
-12.8658564,-39.8609568
-10.9544783,-40.5760289
-14.23892,-40.7721613
-10.4387475,-39.3329957
-11.5592738,-43.28121669999999
-11.5492584,-41.1572668
-15.026004,-42.3685579
-13.0088285,-41.3711799
-18.0833977,-39.5499731
-11.9653556,-41.6387052
-11.8743374,-40.4613415
-13.0009708,-39.1082307
-12.0642803,-43.5497349
-12.6256734,-38.9890988
-13.2289828,-39.5037635
-13.0376747,-39.0043002
-13.6004091,-39.1062679
-10.8248202,-39.4293973
-14.7926393,-40.1436016
-11.6069982,-39.6302764
-13.8110715,-39.6247443
-13.0264736,-40.0669117
-12.8164871,-41.0720116
-11.2391995,-38.4802962
-17.9008502,-39.371702
-12.8094625,-42.1678016
-10.3318339,-38.4203152
-11.3626172,-38.3284511
-12.3194576,-42.8911591
-12.0127028,-38.6276968
-10.9707908,-41.083009
-14.2631952,-43.1650012
-12.5146538,-41.57816210000001
-13.444087,-42.2490949
-12.6932095,-43.1843294
-10.6863183,-37.8629045
-15.4625463,-39.6530327
-9.400061599999999,-38.2176411
-11.8345297,-39.61093
-12.1465872,-38.6403963
-10.0134283,-37.8954196
-13.150976,-41.7756728
-10.005581,-42.4940119
-14.4924422,-42.6862009
-10.7436015,-40.3632989
-11.8127722,-39.9078934
-13.7602091,-39.3748793
-14.943269,-41.7186194
-11.7294194,-40.5553239
-13.2607978,-40.3708597
-14.6690646,-40.4771955
-14.528769,-40.3664685
-12.4308263,-38.3281873
-10.8643794,-40.1336688
-16.4443537,-39.0653656
-15.5950923,-39.8732535
-17.3341939,-39.2250546
-11.2949765,-41.9873847
-14.6882716,-41.6803339
-13.4475435,-39.420603
-10.9798025,-39.62236679999999
-10.7522881,-39.2107181
-11.4105659,-40.1261888
-12.4083715,-39.5009848
-9.6257013,-42.086128
-11.4932398,-39.4215053
-11.7478067,-44.9107875
-11.8094253,-39.3830444
-13.6089805,-42.9337572
-11.0404632,-38.4310294
-10.8364886,-38.5439651
-15.4592728,-40.74063779999999
-13.580844,-41.8134444
-14.4116117,-42.0777216
-13.1251334,-42.2909127
-11.4840402,-37.93216770000001
-8.850146500000001,-38.7667823
-12.2837758,-40.4915946
-12.874713,-38.7591774
-12.9777378,-38.5016363
-11.9539763,-38.9743437
-9.736756,-38.1281308
-16.2825282,-39.0236206
-14.9606436,-39.810026
-13.2922514,-39.8190164
-11.2544854,-39.3752039
-15.4309458,-39.3328128
-13.3857026,-44.1991852
-14.48141,-41.808498
-12.0260764,-38.8656811
-11.0036532,-44.5200796
-12.6450482,-38.5362227
-12.5464277,-38.7109578
-12.9698964,-39.2616711
-12.4290813,-39.251353
-12.361991,-44.974374
-11.464733,-39.5276094
-12.6057885,-38.9698587
-13.4059117,-44.1913253
-12.8477003,-39.0897074
-12.6272035,-38.6778852
-11.2282191,-41.8769843
-12.4351329,-38.9509688
-15.0811307,-39.3383105
-11.5035611,-40.0243164
-13.0471435,-39.456067
-12.5127094,-38.4908644
-12.7314563,-39.1869934
-11.6044556,-38.5817921
-12.7389558,-38.768058
-10.8733451,-40.3496894
-12.4175044,-41.7692251
-14.5717942,-42.94027550000001
-10.4614494,-40.186737
-13.5413338,-43.5774778
-9.7411564,-41.8831044
-12.7594434,-43.9508324
-12.1603726,-39.3323742
-11.6628778,-39.0085321
-11.4173446,-40.2901228
-12.7863553,-38.40216119999999
-13.0873653,-43.4675749
-10.3651688,-38.2033808
-9.469405499999999,-40.7953938
-12.0880915,-41.6478099
-12.7032664,-44.0080921
-14.0201135,-41.2476486
-2.5161,-44.2076456
-11.9765779,-39.1047538
-13.5378122,-39.0998832
-11.8471473,-40.79290049999999
-17.5400307,-39.7421813
-12.3055257,-38.6410981
-11.4828016,-38.996677
-13.5996812,-39.4905836
-12.4041725,-38.6179608
-14.9774102,-41.4117348
-10.9620397,-38.7915112
-9.8401248,-39.4819919
-13.2681466,-39.6605539
-14.3087645,-39.3225434
-14.2133548,-39.5223948
-11.3348553,-42.1310211
-10.7321699,-41.3241334
-15.2879713,-39.0781249
-14.7673594,-42.6588314
-14.5918449,-39.2845674
-12.0805107,-41.0973314
-13.370017,-39.0720559
-11.4105276,-39.4652926
-11.606211,-40.137059
-11.5280938,-40.3188803
-11.2570175,-40.9428363
-12.9710785,-39.3949401
-12.633333,-41.033333
-17.2225586,-40.085161
-14.8577988,-40.8400759
-12.2826722,-41.1725415
-12.1192811,-43.8905535
-13.6873937,-39.4783429
-10.8233884,-42.7249305
-18.4868648,-47.4030649
-19.1575065,-45.4447686
-20.3016635,-42.4783552
-20.3624576,-43.1436736
-19.0764128,-42.5478901
-14.0584271,-52.16203040000001
-20.0584856,-48.1090128
-20.9431969,-45.3915696
-17.0834392,-40.933945
-15.7463844,-41.46142280000001
-19.496567,-41.0718456
-21.9750633,-44.6036109
-22.1714162,-44.6438084
-22.199219,-46.6170595
-21.8783264,-42.6946223
-21.4245173,-45.9470205
-21.148564,-43.7668725
-16.1796844,-40.6953223
-18.9903784,-41.9899003
-20.8603678,-46.3875947
-21.2561969,-46.1446701
-20.4481288,-41.8731848
-21.0233592,-43.415198
-19.4166101,-41.7277913
-20.10761,-43.0574762
-18.7319236,-43.3644978
-20.5077429,-42.80159450000001
-22.0709856,-46.5734039
-15.9693276,-41.4951104
-21.7413709,-44.3110235
-17.7265296,-42.2718074
-21.3191523,-43.75020019999999
-19.6532672,-42.8722424
-21.0189971,-42.1106661
-19.2011682,-44.24905039999999
-21.3377988,-43.3789208
-16.8488713,-42.0642959
-18.6458648,-48.1979912
-21.9125891,-44.254784
-20.666615,-42.5221402
-18.4358988,-49.1854145
-19.035451,-46.1539508
-19.9475164,-45.1661304
-19.5851791,-46.9447957
-21.3654678,-46.9418638
-20.2877726,-45.5396954
-21.357789,-46.1496185
-21.6121229,-42.8365052
-17.8676868,-42.5557725
-15.9119458,-46.10400569999999
-21.3136844,-42.8652105
-18.0434475,-41.1109357
-18.1086582,-44.2616042
-21.9583207,-44.8885865
-19.2880462,-43.9565463
-20.0170372,-45.9796072
-15.8853574,-40.5603207
-21.7287997,-46.3860492
-19.9409462,-43.4812978
-21.2460425,-42.2380793
-21.2219897,-43.77244870000001
-20.2826366,-43.0410455
-21.1880804,-43.9757549
-19.8288658,-43.0968361
-21.9497756,-43.4156529
-19.919052,-43.9386685
-19.2216614,-42.48676589999999
-20.4092733,-44.0257154
-16.951239,-42.4628418
-17.0613431,-40.5741895
-15.6113169,-41.7391419
-19.9697308,-44.2032108
-21.6055757,-43.7584791
-21.7171886,-43.0628041
-18.7829626,-45.5037823
-21.0928078,-45.5628385
-22.1683629,-44.3952834
-17.1113356,-43.82033149999999
-19.7397781,-45.2536209
-21.9483338,-44.1894176
-21.0179087,-46.5215061
-19.7078845,-43.47576919999999
-19.8279989,-42.3163829
-22.4711324,-46.1468682
-21.0350635,-44.7593214
-20.3298835,-44.2409149
-16.5645632,-45.98657650000001
-15.3239351,-44.7550204
-22.2723046,-46.1635323
-21.6473355,-46.3953156
-16.861853,-43.0102148
-17.0103224,-46.0085329
-16.2131693,-44.433649
-20.8477396,-43.2433829
-19.0576546,-42.7188384
-22.4738994,-45.6180286
-20.1444039,-44.2015777
-22.4405796,-46.3490648
-17.8744341,-44.17676900000001
-19.4258382,-42.2556964
-15.6288264,-46.4298542
-17.3623205,-44.9662399
-16.0297276,-47.0869404
-21.4730317,-46.3970615
-19.5242657,-44.4509248
-22.3550499,-45.7789365
-18.5175542,-49.5012973
-19.3005034,-44.4148951
-19.8852672,-43.664447
-20.6954182,-41.9235372
-20.7877518,-42.7941108
-21.92346,-46.3884626
-20.6271317,-45.1550861
-22.7563618,-46.1479233
-22.6100267,-46.0576301
-21.850171,-45.2974132
-18.2387621,-41.725808
-21.8343864,-45.3990201
-21.7102071,-46.2489982
-19.5340345,-49.4807685
-16.5054743,-44.8122642
-20.8937584,-45.2711816
-21.1101467,-45.8303301
-19.763586,-48.5719808
-19.6968881,-46.1704974
-21.2377204,-45.7616398
-20.6882004,-42.6172434
-18.7266706,-49.2014404
-21.0215371,-45.1808497
-20.7668427,-45.2766526
-18.5268591,-42.625925
-20.5241496,-41.906003
-20.9236166,-43.6183572
-17.6934016,-42.5181119
-20.6190894,-47.0583165
-19.5476319,-44.1301624
-18.6829575,-49.5706164
-19.0711704,-41.86390309999999
-16.3253656,-43.7106813
-20.6140757,-46.04787930000001
-20.17268,-42.2707395
-17.1881483,-41.6978585
-20.8745625,-43.7375912
-20.9538399,-43.8021063
-20.7351246,-42.0291428
-19.7888874,-42.1364522
-17.5301121,-43.01385519999999
-22.0438322,-45.6992572
-17.704275,-40.7627974
-19.0867128,-43.1413751
-21.4612666,-45.2202468
-20.5578897,-44.8699338
-22.1212534,-45.1324378
-20.1847973,-44.7714395
-18.9997131,-46.3126967
-20.9732824,-46.1190552
-20.540812,-44.6386557
-19.6991856,-50.6899255
-21.488467,-44.6436719
-21.7785311,-45.84154600000001
-22.0005257,-44.4635991
-20.7934147,-43.93008409999999
-18.5787112,-47.876108
-20.5849652,-46.9191995
-21.1283168,-44.4721155
-21.3890789,-42.6932654
-20.0742963,-43.4080142
-20.6902401,-43.4990901
-17.3010791,-41.5165245
-15.3617621,-42.9612267
-21.9708974,-44.9303936
-19.1481283,-45.7151721
-18.7609865,-41.30677730000001
-18.5897263,-49.1970924
-21.673634,-43.2212359
-20.0440499,-41.6887819
-17.088198,-42.5379441
-15.2985753,-45.6251966
-22.0032117,-43.0564612
-20.904866,-43.365397
-20.4005729,-47.2849774
-17.0792778,-44.2091303
-20.4454295,-44.7660625
-20.8572688,-42.8012577
-18.2325757,-42.8377176
-19.6972963,-49.0836212
-16.2968486,-41.7929238
-21.0945451,-46.2030533
-22.1598747,-45.4550455
-19.9242635,-48.38109499999999
-19.9298536,-41.6923097
-19.0357363,-43.4247512
-19.7544707,-44.8994856
-21.8804378,-45.0881009
-22.4126201,-45.797526
-15.2965301,-44.414206
-19.6299373,-43.989893
-22.152277,-46.0416345
-20.5026936,-43.8597346
-18.8107723,-43.6785377
-19.9380601,-47.5442169
-20.6610086,-43.7866376
-19.1735404,-41.47232150000001
-22.5530489,-45.9236717
-19.9384589,-44.0518344
-21.1901619,-45.4393631
-16.6863273,-44.3624869
-19.1223616,-44.3213918
-21.7925148,-45.7000359
-18.3643746,-44.45620539999999
-18.619454,-42.28197189999999
-18.4785808,-47.1978498
-19.5195034,-42.6280223
-16.6167732,-42.183075
-21.5887447,-43.2665651
-21.0232864,-44.2250395
-19.8235978,-45.9043966
-22.6299221,-46.0191241
-20.4489062,-45.5554058
-19.8316452,-42.40211559999999
-18.0736097,-43.4707835
-17.2387393,-40.9144526
-20.8736844,-45.518612
-16.7186011,-42.8661497
-20.8236458,-43.81325469999999
-22.2102702,-45.2630555
-20.3927702,-44.3383562
-18.946948,-46.673326
-21.8403548,-44.8103194
-18.9696712,-41.0978757
-15.9382945,-41.8550883
-18.7703442,-44.4299477
-18.4482508,-43.6594892
-22.5085109,-45.2803003
-20.3441313,-46.8507396
-19.9720253,-47.7758412
-21.4597315,-42.9670834
-20.6611954,-44.3316282
-21.1476972,-43.5182464
-18.2443443,-43.5959166
-20.4865202,-43.1990011
-19.8413591,-42.77653160000001
-20.9903302,-43.0048871
-20.6005842,-42.1472988
-18.7770317,-41.4792108
-18.8014035,-42.6150495
-20.1435294,-44.89040620000001
-15.7244095,-41.3432936
-21.5120722,-46.1938902
-15.7208534,-41.0028156
-16.6514883,-46.2685253
-19.3763892,-42.1066545
-18.9671873,-43.2547441
-20.1622504,-42.9669582
-22.2535166,-45.1620561
-21.3151478,-42.8120874
-21.1095356,-44.02127960000001
-19.0572461,-42.9303756
-19.4614059,-45.5957533
-20.9750059,-43.189075
-20.2875075,-45.9029205
-18.4309993,-47.6081353
-20.2040323,-41.7958167
-21.6097436,-45.5662946
-19.1991416,-42.0467545
-21.1737945,-47.8079439
-19.6252956,-42.2328266
-20.6664308,-44.0674936
-20.8375261,-42.6562703
-19.7609831,-44.3138417
-20.651375,-41.9086311
-14.9216059,-42.8099432
-22.0479376,-45.951082
-22.4650495,-46.01562879999999
-21.7427785,-42.46190259999999
-19.5221638,-45.787951
-18.7450679,-47.6927332
-21.0971448,-42.1829172
-21.5507728,-43.509239
-22.8564841,-46.3259686
-21.4073655,-45.830115
-20.8052255,-42.013429
-18.0779106,-43.2503789
-18.0049609,-43.3826199
-16.6390622,-40.7624728
-18.7568897,-44.8989286
-19.1545618,-42.0806648
-19.232507,-43.0220229
-20.7265131,-42.28051809999999
-19.8876626,-44.4331986
-20.4649336,-45.42628
-14.9525133,-46.235737
-20.8499693,-46.7119663
-19.5614301,-44.4474726
-16.9909727,-42.3515282
-17.3130911,-44.2323668
-16.4786911,-43.491133
-17.9598572,-42.00712
-18.0654963,-41.4290071
-18.5625456,-41.9066949
-18.1674016,-42.7662062
-20.2819407,-49.2030672
-16.8898148,-40.9261562
-16.1161174,-42.52676700000001
-20.0263872,-48.935996
-19.369218,-44.0597067
-18.9991523,-41.5385044
-15.0829225,-43.1185339
-16.8501057,-43.69667099999999
-18.9808568,-41.2243675
-21.5384135,-43.2004278
-22.6592604,-45.854506
-18.8238452,-42.4782318
-18.4572694,-43.742119
-18.8558333,-41.95718979999999
-16.5633283,-42.8931402
-18.4945362,-47.7244527
-18.7770432,-42.9381301
-20.7600069,-45.9185579
-20.571634,-43.0073405
-17.0139361,-43.6712906
-21.3005011,-46.80210899999999
-21.3588968,-43.0492494
-21.7262616,-43.0395451
-17.7704994,-47.0958055
-21.3049394,-46.708459
-21.1517967,-42.7980679
-18.844193,-46.7942354
-21.0084563,-42.7186689
-19.212147,-49.7863021
-22.0665234,-45.5422214
-19.4382357,-42.2143478
-21.4335219,-43.96430900000001
-19.4878116,-46.5450499
-16.8591094,-44.9092353
-15.6658121,-44.1673798
-20.4656703,-47.12594199999999
-20.0240711,-44.0590066
-22.0625996,-46.4406019
-21.1528079,-44.749702
-16.2184676,-44.9036951
-20.0713685,-44.3031714
-19.9517993,-44.70858279999999
-20.1773835,-45.7081801
-21.171429,-44.9262495
-20.9382789,-45.8272383
-19.599373,-41.9692335
-22.3173539,-46.3255461
-15.4912501,-42.1993392
-19.038245,-47.91601439999999
-21.4016692,-44.9187061
-19.550417,-42.12183710000001
-19.4914314,-44.3884453
-18.7289457,-44.36136399999999
-19.4143618,-42.4150731
-19.8005252,-41.7140592
-19.46319,-42.5592797
-18.6931827,-49.94471670000001
-22.0986608,-46.1898816
-18.9833808,-47.4617751
-19.6243501,-43.2235848
-18.5682016,-41.2344298
-20.2481745,-43.8043936
-17.0634045,-43.3082631
-15.0966969,-44.0960109
-20.3922738,-44.486416
-17.4020879,-41.6700625
-22.4247429,-45.4601323
-17.857298,-42.8583915
-21.4168022,-42.8168859
-18.0343603,-41.6799844
-19.4167983,-43.3222577
-21.0787458,-47.0490631
-22.2830147,-44.8698779
-22.2956251,-44.9370154
-19.1714938,-41.8639371
-16.5585736,-41.5025529
-19.9018142,-49.3701088
-20.4713952,-45.1236484
-22.7682228,-46.2221065
-20.1982541,-44.42107559999999
-20.7436991,-46.7505432
-20.076081,-44.5799703
-20.6765494,-43.6099567
-16.6052663,-41.772617
-19.3963406,-41.226017
-18.9745738,-49.4600885
-21.3170917,-44.8710984
-19.7270345,-50.1938389
-21.2975558,-44.6587612
-19.5220956,-43.745428
-16.144612,-40.2914409
-21.0157901,-46.7418516
-22.2832272,-46.6089256
-19.6469356,-42.7512388
-15.3400055,-43.6768344
-18.4604269,-41.8095114
-15.8009305,-43.30941869999999
-15.4887575,-44.3620074
-20.1393573,-45.504044
-15.9975467,-44.2727409
-20.5356754,-43.9827835
-17.0833883,-42.2594917
-20.4544642,-42.6655174
-17.2318299,-44.4405039
-19.2388863,-44.0241006
-16.433269,-41.00372770000001
-21.9980746,-45.2899574
-16.6548418,-41.024755
-19.1752202,-42.6814245
-19.808204,-43.1735433
-17.7405926,-46.1743458
-17.7590005,-44.1706886
-15.899537,-40.1777167
-16.907651,-42.6042947
-18.2208328,-42.4975239
-16.5465121,-42.5142462
-19.688062,-43.5834532
-19.9542738,-44.3414268
-21.7623932,-43.3434669
-17.930178,-43.7908453
-21.2528166,-46.5766612
-14.2654745,-44.1590611
-17.6266096,-41.7367599
-18.178724,-46.80644359999999
-20.0246311,-45.540565
-16.9822652,-44.5801643
-20.9147501,-44.0754347
-18.7776633,-46.405353
-17.836825,-46.5212209
-19.644747,-43.90451059999999
-20.1522059,-41.6232158
-21.9735146,-45.3484328
-20.7904937,-43.4731386
-21.3638927,-42.4791243
-17.8865517,-44.5764067
-21.2398506,-44.9983535
-19.7156939,-45.0255895
-17.0813353,-42.694888
-21.5303854,-42.6438244
-22.0277272,-44.3200016
-21.8391728,-43.7922073
-19.5527422,-50.5780228
-15.9046002,-44.30245379999999
-20.4387375,-42.1016354
-16.1168384,-44.5872478
-21.5107696,-44.9041132
-19.790283,-45.6820678
-17.0774875,-40.7175206
-21.6803986,-45.919
-21.4824668,-44.3301892
-17.8442329,-42.0789785
-15.0487812,-42.9459702
-14.7558655,-43.9341844
-20.2560957,-42.0334316
-20.3507083,-41.9575116
-18.7833762,-40.9813375
-19.5127283,-44.676539
-21.8657357,-43.01008239999999
-22.307985,-45.373536
-20.3738681,-43.41628009999999
-18.5069502,-42.08256420000001
-20.0517928,-44.1878969
-21.6972844,-42.959209
-19.7118919,-42.7360955
-22.4505221,-45.1655282
-19.3283196,-45.2369469
-20.2539212,-41.8762694
-15.6864961,-40.7390932
-18.4736823,-43.0581397
-19.9911254,-44.4328849
-21.8680209,-43.3177168
-14.8557474,-43.92243450000001
-20.2848214,-42.3414891
-15.3966848,-42.8609082
-19.565346,-44.0787083
-19.2223922,-45.9718167
-19.9955176,-46.2207784
-16.2278023,-41.4789875
-18.6576366,-41.4022355
-21.1967769,-43.3417655
-19.2214106,-42.610546
-17.2185332,-42.590971
-21.6807036,-44.60027669999999
-16.2569237,-44.15909540000001
-20.8901602,-42.3435982
-21.1945825,-42.6122399
-14.7480087,-44.4107028
-20.3336496,-44.0525252
-19.8427527,-45.4140369
-18.3241156,-44.11828209999999
-21.7569853,-45.5403139
-14.4220285,-44.3673549
-18.8705155,-48.8799751
-15.1522627,-42.8716914
-21.3221066,-46.3688171
-18.7269616,-47.4956501
-16.8674749,-41.25550519999999
-21.1899297,-46.9768603
-16.7291552,-43.8670745
-22.4343151,-46.5748204
-15.170387,-42.49871599999999
-18.6060211,-45.35729010000001
-18.5434614,-44.6020298
-19.2169687,-43.37687340000001
-22.6119646,-46.361962
-21.1291403,-42.3702252
-19.8205204,-41.4434603
-21.3673586,-46.5230158
-18.4545069,-42.2471176
-17.841972,-40.3455874
-19.2254021,-42.3309191
-16.5070718,-46.4944769
-22.1182967,-45.5139471
-21.2169199,-44.6139101
-21.2340693,-45.2360231
-15.3190143,-41.7541963
-18.4930945,-41.1044326
-19.7660386,-43.0358649
-19.9849058,-43.8469634
-18.4396287,-41.5006914
-19.1465807,-47.6783667
-15.8016711,-43.29797019999999
-21.1274666,-46.4229001
-19.8777714,-44.9856483
-17.4677177,-41.8785517
-17.4156372,-41.2176322
-16.0182356,-42.408133
-21.8600314,-43.9370888
-19.9887681,-43.9655849
-22.0683988,-45.2636469
-20.695389,-44.82805889999999
-21.3383161,-43.4581668
-19.7306498,-44.8067675
-20.4321474,-42.8046197
-20.506208,-42.2082033
-20.523549,-43.691394
-22.2797829,-46.3722224
-20.402211,-43.5105574
-18.068482,-41.2710085
-16.3660734,-42.5146782
-17.0749651,-41.4853049
-18.9051753,-45.53465930000001
-20.3735168,-45.661827
-15.531512,-43.066811
-21.2893418,-43.417249
-21.3749367,-42.3141519
-16.737085,-40.4205465
-19.4494354,-44.74817729999999
-17.2174885,-46.872318
-19.8590162,-44.61021
-21.5513482,-45.7342705
-22.5540138,-45.7799844
-19.2784382,-44.4062327
-19.3523939,-43.13865790000001
-22.3829257,-44.966644
-20.6523602,-44.4954993
-22.2086435,-44.2358985
-20.7221909,-46.6133057
-16.0828385,-44.084594
-18.5961683,-46.5150076
-18.9379772,-46.99427180000001
-21.1530319,-42.2146416
-20.8736065,-42.9821711
-18.4280099,-42.8689867
-17.4287489,-40.9990786
-18.5457245,-42.562456
-16.0035598,-41.2817631
-20.5219482,-42.3292498
-20.5972591,-42.71271309999999
-20.2577518,-45.2086164
-20.832037,-42.1553798
-22.2452675,-45.4654771
-15.6037439,-44.3914177
-19.2281877,-47.46301039999999
-19.6194826,-44.041371
-21.7051076,-43.7440497
-21.8364393,-43.1204098
-19.630487,-44.6609485
-19.9526866,-45.0813485
-19.3448161,-47.2948019
-21.0939424,-45.0884928
-19.1565374,-42.2408602
-18.3574748,-41.6009152
-21.5072979,-43.3180087
-19.7600045,-42.0775683
-20.2469375,-42.73872739999999
-21.4684781,-44.1964469
-20.4704064,-44.22428619999999
-20.4800699,-45.800061
-19.72694,-42.4087451
-16.0564455,-45.1461072
-20.5093503,-44.4787421
-19.9088617,-48.7020024
-20.6838987,-43.29710619999999
-22.527733,-45.49622069999999
-22.4029088,-45.5339578
-21.6583013,-42.3451479
-17.3487063,-44.9466273
-21.2718829,-43.02537179999999
-19.6820381,-44.8892089
-20.4742488,-45.9619861
-20.1399952,-48.701023
-21.7795165,-45.9663772
-21.7853787,-46.5619303
-19.6209646,-41.6333852
-19.2246879,-45.0027443
-20.4091324,-42.8944919
-16.6330543,-45.06341219999999
-16.7537946,-41.5073309
-15.741151,-43.0280584
-20.6718988,-43.0852936
-17.80625,-41.7887661
-22.2270961,-45.9393536
-22.1974601,-44.9729771
-21.0575749,-44.0785286
-19.3079509,-48.9265899
-20.7439106,-46.8604236
-19.7504733,-46.3773223
-20.7684526,-43.1867588
-18.6405788,-44.0604434
-18.6158541,-43.5612448
-18.4158495,-46.4186194
-20.4268442,-41.9646005
-19.4747043,-44.1594901
-19.2707979,-45.5573378
-20.7403992,-43.8831333
-19.9663762,-43.8052593
-20.1033316,-42.453359
-21.5293903,-42.4680058
-20.2435264,-41.9839846
-20.9211492,-44.2372618
-19.3245094,-41.2514817
-21.0627659,-43.762433
-16.2253606,-45.9986879
-16.0033698,-43.045511
-19.7664446,-44.0871942
-21.1876275,-45.0606934
-20.0882848,-43.7910365
-20.2258234,-42.6515412
-20.2448257,-42.8962967
-16.6095709,-40.5706019
-20.856829,-43.47345259999999
-20.266236,-44.3089514
-21.4747571,-43.1268767
-19.199005,-46.2360218
-15.6151338,-42.5432613
-19.9275729,-43.1688899
-21.2737893,-43.1789037
-22.0891351,-43.8276465
-18.2968168,-43.0088369
-21.0262714,-44.3194171
-21.6284833,-43.0193251
-21.2010563,-42.8653243
-18.8841306,-47.5848429
-20.9792571,-42.5110977
-16.4084007,-42.2621456
-16.3804615,-40.543136
-19.8948501,-43.814814
-18.6664562,-43.0814368
-19.8661382,-47.44096529999999
-16.1684264,-42.2922678
-15.9977086,-39.9492556
-19.9569665,-43.4104596
-19.9769683,-42.1424685
-21.9581515,-43.7023471
-21.2462877,-43.5591428
-21.1202772,-44.2246536
-16.0983423,-41.74777419999999
-20.2353929,-42.814377
-18.8282807,-42.4393551
-16.6895371,-45.4145637
-16.9385841,-40.6821806
-19.3126459,-47.5269907
-19.7883992,-43.9402323
-20.3855428,-42.2498747
-19.4490885,-43.114174
-16.2486979,-40.1486081
-18.1901069,-42.4182107
-21.2482891,-45.5058363
-21.2874574,-42.5551038
-19.0072308,-44.03992179999999
-21.9488592,-43.1664731
-21.6019662,-44.1078879
-20.9011974,-45.1289318
-20.1067626,-41.9259548
-19.3653761,-42.54898
-19.1698804,-43.7154242
-20.7879507,-43.6913698
